"","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"TCGA-EE-A2MS-06A-11R-A18S-07",0.103815566943823,0,0.146964114511765,0.247197341547452,0,0.0830403197450163,0,0.0150768525111704,0.0503786147880494,0,0.026536140842604,0.00886179556112554,0.0165941638112327,0,0.0280688337981232,0.270489671823481,0,0,0,0,0,0.00297658411615711,0,0.334128227269128,0.950669064576798
"TCGA-D9-A3Z1-06A-11R-A239-07",0.0121851502473745,0,0.175768724620831,0.228976427451766,0,0.0725433350773407,0.0295663626859804,0.041609181260661,0.035321578157546,0,0.0975914462605362,0,0.0124652700846417,0.00728865969125058,0.0387368195907548,0.22222328437574,0.025723760495577,0,0,0,0,0,0,0.337408620857051,0.947969771981779
"TCGA-RP-A693-06A-13R-A311-07",0.0320564879344966,0.000461697655302051,0.136172714109972,0.175775792730522,0,0.0344563960429642,0,0.0409175323693036,0.0243302947011478,0,0.0648692207334565,0,0.0269114067505465,0.0866958423047268,0.0378898347557569,0.332331307054663,0,0,0,0.00374811193329197,0,0.00338336092385011,0.01,0.27576214642985,0.97341786782969
"TCGA-GN-A8LL-06A-21R-A37K-07",0.0934003604712514,0,0.314522113509492,0.15471400994225,0,0.0771840237390115,0,0.0196259112966732,0.0808628049360585,0,0.0294885827986315,0,0.00692655931542802,0.187436705098571,0.000748565155046414,0.0258809208362265,0,0,0,0.00920944290135969,0,0,0.01,0.291523934508691,0.995194765670375
"TCGA-EE-A2MT-06A-11R-A18S-07",0.083370811279906,0,0.257603866577786,0.196924579687861,0,0,0.0290909233652805,0.0318470343022255,0.0750329416588782,0,0.0148595911512517,0.0331934013992697,0.0435110777409301,0.0665080103590297,0.0071125996970195,0.104097795198183,0.00963982890772017,0.0472075386746586,0,0,0,0,0,0.439712171919653,0.899006529701987
"TCGA-D3-A8GN-06A-11R-A37K-07",0.0707705172717819,0,0.333277685819436,0.21615955199004,0,0.0501029544086606,0.00516174591629724,0.0237420308382447,0.0868289740361412,0,0.0552602426634202,0,0.0183898342565653,0.047806444543455,0.0178075805758712,0.043863585306423,0,0.0121754431786357,0,0.0128904914138699,0,0.00576291778115819,0,0.475431532308821,0.884968056024065
"TCGA-DA-A1IB-06A-11R-A18S-07",0.107048665608071,0.0873227671213161,0.0681210695909649,0.132701546437563,0,0.114392682873588,0.0255311484954979,0.0323925036792946,0.0375477221187589,0,0.0924236685278476,0,0,0.154981761996912,0.0618029984299309,0.0660321245844419,0.00653303198566571,0,0,0,0.0131683085501482,0,0,0.365287586114713,0.934142506459347
"TCGA-ER-A19M-06A-61R-A239-07",0,0.00870113915030267,0.001847777200913,0.311250308448791,0,0.00800620428872316,0.00519432159438223,0.00163569238348759,0.0149096496897436,0,0,0.0519774315258575,0.0364433196564156,0.198337164905568,0.152441105148156,0.110077933689839,0.00526210414296192,0,0.0618387599026734,0,0.0320770882721864,0,0.04,0.211182416062615,1.0143898955562
"TCGA-EE-A2M7-06A-11R-A18U-07",0.167888385094347,0.128570617590605,0.0110360969203262,0.11691155855324,0.0584031604254164,0.126965958674777,0.0295749659189854,0,0.0667796563143131,0,0.133936885412674,0,0.0561082457932756,0.0374145178565687,0.0188815184970134,0.0431685633820526,0,0,0,0.00435986956640595,0,0,0.02,0.246593397409771,1.00214969017175
"TCGA-FR-A8YE-06A-11R-A37K-07",0.179100248427866,0.0745410222674165,0,0.0445908504682993,0.0571150079234186,0.254753674993238,0.0165673218625209,0,0.0195044282058599,0,0.109142602613979,0,0.0148454197735549,0.0294912806846874,0.0145640154778866,0.146689012987483,0,0.0194229483596443,0,0.0178038719722582,0,0.00186829398188784,0,0.437745099486512,0.898511809292064
"TCGA-DA-A3F2-06A-11R-A20F-07",0.0213175811397983,0.0018397667163536,0.0713138553991699,0.266271662051886,0,0,0,0.0244263751046297,0.113848426912189,0,0.111068360185087,0,0,0.221308823361392,0.0127568282915158,0.143758137050546,0,0,0,0.0120901837874326,0,0,0.04,0.213472896624094,1.01221620285434
"TCGA-EE-A2A1-06A-11R-A18T-07",0.169748138081662,0,0.104552409498622,0.133600973030793,0,0.153783350808145,0,0.0172527614265543,0.0570054468983201,0,0.0515976606898607,0,0.0227171159379367,0.0255168491829669,0.074243459274451,0.169072739620269,0.0121231042939191,0,0.00878599125650093,0,0,0,0,0.397472704138793,0.918495579806654
"TCGA-D3-A5GN-06A-11R-A27Q-07",0,0,0.127368782747444,0.209895663541382,0,0.0376339804591503,0.0179271007695482,0.072899135699077,0.0268602280289133,0,0.0538644808015652,0.00172759339144183,0.00550739891329384,0.318342956302115,0.0623313928923893,0.0656412864536797,0,0,0,0,0,0,0.03,0.231563157408343,1.00365431196665
"TCGA-ER-A19N-06A-11R-A18S-07",0.0647145911019714,0,0.0557917729951662,0.144268681139221,0,0.121394194021485,0,0.0173392304623584,0.0540270072708579,0,0.049821384690736,0,0.0391517176664712,0.181029243967582,0.0384373202923502,0.234024856391801,0,0,0,0,0,0,0.04,0.206781543753613,1.00437712965412
"TCGA-EE-A29H-06A-12R-A18S-07",0.140905363189265,0,0.113222702702595,0.108029283118556,0,0.101602423647335,0,0.056928291649095,0.060134013483245,0,0.0646104551057105,0,0.00542209011606198,0.2109839437839,0.0549554060775714,0.0832060271266642,0,0,0,0,0,0,0.02,0.247985012540329,0.990852921212412
"TCGA-EB-A44R-06A-41R-A266-07",0.108573163275101,0,0.0385320439259124,0.303229707818399,0,0.0464785365109634,0,0.0490322779717356,0.0975300971176426,0,0.0926661750141879,0,0.0197938491599938,0.0804605998689441,0.0111374404446546,0.121242680689248,0,0,0,0.031323428203217,0,0,0.04,0.211800468653198,1.01557387418114
"TCGA-WE-A8ZR-06A-11R-A37K-07",0.270236839225439,0,0.0467472140137731,0.0309565901185294,0,0.102485107450905,0.0108481183423878,0.090926055775826,0.00509904585005237,0,0.0571129827740897,0,0,0.304822812020562,0.0198911973961366,0.0590045158471387,0,0,0,0.00186952118515984,0,0,0.01,0.304913188040286,0.971389542359685
"TCGA-Z2-AA3V-06A-11R-A39D-07",0.0292745398456819,0,0.0239643772968129,0.145364860161777,0,0,0,0.0277271358685745,0.116460047132567,0,0.107437871201442,0.0301775778236432,0,0.282237275343235,0.0528897743585083,0.127379221285595,0,0,0.0570873196821628,0,0,0,0,0.367358643986046,0.934552769966172
"TCGA-EE-A2A0-06A-11R-A18T-07",0.00446665068668488,0.0228840716663556,0.110157188028872,0.0897286255917407,0,0.223648885036519,0.0407452863527812,0.000437433915715311,0,0,0.0294686087421717,0,0.0516137024427329,0,0.0486563084537214,0.331373151928877,0.0137462678966827,0,0.0330738192571457,0,0,0,0.03,0.222560753693617,0.990717364164978
"TCGA-DA-A1HW-06A-11R-A18U-07",0.0679286849847087,0,0.111598331180264,0.272775141057244,0,0.0532678426039205,0.00823439333346944,0.0702249825993058,0.092966236058513,0,0.0990422428379119,0,0.0188662205465196,0.0369200949593791,0.0551816445731191,0.0983329193707936,0.0146612658948515,0,0,0,0,0,0.02,0.263175189764785,0.991185128753978
"TCGA-EE-A2GT-06A-12R-A18S-07",0.255108650799391,0,0.055942650931757,0.0751324373593786,0.00488666649474157,0.0769512919529144,0.0120049600307188,0.0768399896613297,0.0825213415627557,0,0.0870473427176398,0,0.00833519951344259,0.110681682285599,0.0144991405902284,0.140048646100103,0,0,0,0,0,0,0,0.443668646691884,0.895708426277683
"TCGA-ER-A19G-06A-11R-A18U-07",0.0712681233766178,0,0.066279514634146,0.0730244938023646,0,0.135499163662801,0.0728441570552218,0,0.0238246019543671,0,0.119557381233925,0,0.0400057195286731,0.222254743945002,0.07503419438781,0.0871501249174711,0,0,0.0132577815016002,0,0,0,0.03,0.242670381139213,0.986579294371294
"TCGA-EE-A2GH-06A-11R-A18T-07",0.0703114247531154,0,0.111788981585948,0.207238161696279,0,0.0484789919959167,0.0601720016302685,0.0693208602179991,0.0595732969713049,0,0.124271443907803,0,0.0184142060933979,0.0482805718886864,0.0634900485945094,0.10862073368013,0.0100392769846409,0,0,0,0,0,0.01,0.267652395011429,0.982713471495116
"TCGA-EE-A3JD-06A-11R-A20F-07",0.122738709017762,0.0882491299626118,0.0364405709717239,0.137233853408137,0,0.206124299932445,0.0346008762965644,0.0199108980500489,0.0222849888474178,0,0.0578893636651259,0,0.0173617295636853,0,0.112953357088707,0.144212223195772,0,0,0,0,0,0,0,0.366113650899134,0.935908776408593
"TCGA-D3-A8GI-06A-11R-A37K-07",0,0.00562936620401229,0.00766955921148822,0,0,0.10579023971525,0,0.00823078093386014,0.0669038574717672,0,0.157465927995434,0,0,0.494213579039168,0,0.150421057276141,0,0,0,0.00140157439550859,0.00227405775737032,0,0.04,0.217702520284529,1.04466726817415
"TCGA-EE-A2A2-06A-11R-A18T-07",0.130268250026744,0.0627142769312036,0.0975233299587429,0.0802612435989876,0,0.133179892654935,0.0185105845971414,0.047945318565327,0.0211480120982388,0,0.122706689782107,0,0.000116484797411253,0.0716859656402043,0.0690955433518561,0.136135704879635,0.00870870311746649,0,0,0,0,0,0.01,0.299689769117537,0.965871299339322
"TCGA-EE-A20F-06A-21R-A18S-07",0.0518761728596322,0,0.141557016773055,0.214833170988945,0,0.0994996949896456,0.00724800815510298,0.0426859045766738,0.0584804438566187,0,0.0563206208437616,0,0.0520847327953093,0.0291966856137162,0.0653561966527562,0.108731180766592,0.0721301711281918,0,0,0,0,0,0.01,0.293892106364472,0.966336807467604
"TCGA-EE-A3AE-06A-11R-A18S-07",0.0648871139128382,0,0.114166906886559,0.180971108835984,0,0.179539706990816,0.00642250197980578,0.0432294770364711,0.060295322095869,0,0.0663514785072622,0,0.0155233412349639,0,0.0907169896779099,0.146477923615206,0,0,0.00597856657200019,0,0,0.0254395626543147,0.01,0.275043156484655,0.979992833941005
"TCGA-D3-A3BZ-06A-12R-A18S-07",0.129445393623256,0,0.0750730482091571,0.201721195990393,0,0.129726522034006,0.0357168179538326,0.00816035744899704,0.069198756618874,0,0.072312790104227,0,0.0233070776281676,0.104633645671229,0.0606148528017062,0.075426133809503,0,0,0.00528674237822822,0,0,0.00937666572842198,0.01,0.313879312803525,0.959605104918609
"TCGA-DA-A3F8-06A-11R-A20F-07",0.0562656677454222,0,0.0299669662989067,0.361998664413202,0,0.00281944109226349,0.0539933452616803,0.0317378529839679,0.108700874054592,0,0.142734754810889,0,0.0473295447960284,0,0.0648589752082527,0.0990684162100969,0,0,0,0.000525497124698816,0,0,0.04,0.220248186474527,1.02440473505415
"TCGA-D9-A3Z3-06A-11R-A239-07",0.185668711370461,0,0.204101967319816,0.0328587974869349,0.0425531377557126,0,0,0.00207517354294238,0.0428047543492124,0,0,0.0238899905039582,0,0.100525883993662,0.103798640966534,0.146017730575681,0.0388996363086199,0,0.0768055758264658,0,0,0,0,0.513217783996949,0.857265141601109
"TCGA-D3-A8GS-06A-12R-A37K-07",0,0.0298262590094969,0.244912772120859,0.175901362923873,0,0,0.0743319442326025,0,0.0306472935046353,0,0.112898950330888,0,0.0138965143366019,0.1060610280983,0.0935233809429458,0.0567819687793025,0,0,0.0409667990565828,0,0.0202517266639113,0,0,0.409456398419642,0.913663149972134
"TCGA-D3-A3CE-06A-11R-A18S-07",0.0495431069060048,0,0.268037758712962,0.172078576942424,0,0.134249609645889,0.0183474205527538,0.0220794934732012,0.045289881499028,0,0.0242930873203673,0.0200057897730693,0.058301167249175,0.00924128352208626,0.0614205243545352,0.098208781977196,0.016059375332544,0,0.00284414273876393,0,0,0,0,0.4265964426874,0.906858546908056
"TCGA-WE-AAA4-06A-12R-A38C-07",0.00978547441242131,0,0.00742511305595615,0.364051916769025,0,0,0.0890110935101084,0.00538884365473049,0.0591767026503622,0,0.191118349088673,0,0.0765074620894298,0.0532009564941164,0.0409417061592415,0.0658527820087358,0.0165210075919236,0,0.0210185925152764,0,0,0,0.03,0.225175616900661,1.02114256178388
"TCGA-3N-A9WD-06A-11R-A38C-07",0.054545589599098,0.0743857150605673,0.103092559034872,0.139057177089947,0,0.0264460153908792,0,0.0854201214448356,0.0521565722657887,0,0.0673652221814777,0,0,0.246487988495934,0.0822331562971763,0.0512971620704128,0,0,0,0.0175127210690111,0,0,0,0.355452646523614,0.939611798683954
"TCGA-GN-A26A-06A-11R-A18T-07",0.00437812824173506,0,0.00261203879441604,0,0,0.158927301698732,0.00164334754666451,0,0.0193076605269714,0,0.13480539173104,0,0,0.43206734881153,0.0116523489707871,0.125796181595356,0,0,0,0.108810252082768,0,0,0,0.390027023760205,0.936028370787892
"TCGA-EE-A183-06A-11R-A18S-07",0.115540725019947,0.102048362818104,0.0330749849896663,0.152578870236908,0,0.0271209252352289,0.00577559744436516,0.0447252099442016,0.116719910845962,0,0.0539977193556535,0,0.0316933558895402,0.230299659412091,0.0237911611586443,0.0589976628749073,0,0,0.00363585477478001,0,0,0,0.01,0.301966367540176,0.965959897056986
"TCGA-FS-A1Z4-06A-11R-A18T-07",0.219928974647302,0,0.108574376343433,0.0372470419169707,0,0.219774485753082,0.023975835048289,0.044216262961622,0.0345208999961771,0,0.101997733920187,0,0.0082985189339353,0.0615849770087512,0.0656002780696346,0.0742806154006162,0,0,0,0,0,0,0,0.457672320864328,0.88866508027594
"TCGA-EE-A2GL-06A-11R-A18S-07",0.179283307678779,0.208231696783625,0,0.146846058601071,0,0.185097727688758,0.0575348939986979,0.00848066162537521,0.0102069116697562,0,0.0412031993537639,0,0.0453235356580383,0.0393414956485369,0.0272350114847686,0.0455696739982514,0.00564582581057881,0,0,0,0,0,0,0.547417863483207,0.836164444571094
"TCGA-EE-A2MH-06A-11R-A18S-07",0.119814002564321,0.117917939969578,0.0662432676287151,0.15991191516278,0.0249705104451781,0,0.044557937384727,0,0.140421789874143,0,0.123872009456459,0,0.0486276137862726,0.0258011154320975,0.0346710052347134,0.0454855927057615,0.0477053003552528,0,0,0,0,0,0.01,0.313416126386831,0.963116656668578
"TCGA-EE-A3AA-06A-11R-A18S-07",0.199773591949675,0,0.0181330656740714,0.0480453613613336,0,0.270977456269021,0,0.0496664063569002,0.0250269337810139,0,0.0872642174184118,0,0.00123609935250218,0.131132211909282,0.0961578794797408,0.0663868595629654,0.00127329879648357,0,0,0.00492661808860038,0,0,0,0.348571373993789,0.944452975157167
"TCGA-EE-A3JE-06A-11R-A20F-07",0.0333135572027346,0,0.119808814361003,0.233819846842552,0,0.0947845509261702,0.0342613685445594,0.059124413146665,0.0598868219177265,0,0.0617152112159511,0,0.0132841972192122,0.117219650404921,0.0468906156244035,0.12543734204961,0,0,0,0.000453610544491688,0,0,0.02,0.257951471093274,0.986139780760551
"TCGA-EE-A29T-06A-11R-A18T-07",0.0544902218810437,0,0.198378224430662,0.136169840244576,0,0.0591790887657862,0.0109388994927646,0.0331830020791663,0.0469722273205332,0,0.0234109728173102,0,0,0.140830633961145,0.0286024063507894,0.247043545531789,0,0,0.0036960056809464,0,0,0.0171049314434873,0,0.372832768907382,0.930801364569634
"TCGA-D3-A2JH-06A-11R-A18T-07",0.0547722710244894,0,0.0121924633606172,0.436535664280836,0,0,0.0404153778830903,0.0458657737767979,0.095242009751028,0,0.0563678087071216,0.020009382407513,0.0283109307579758,0,0.0708086880229975,0.137404217650986,0.00207541237654751,0,0,0,0,0,0.01,0.300201225320448,0.983410200563507
"TCGA-WE-AA9Y-06A-12R-A38C-07",0.183649195134606,0,0.150930517559212,0.0502280088740651,0,0.171478500214966,0,0.00326133143730576,0.0545285287597867,0,0.059900206020281,0,0.0343345954184576,0.0506716393632258,0,0.232521308949233,0,0,0,0,0,0.00849616826886079,0,0.433783466571558,0.900755911179693
"TCGA-ER-A1A1-06A-11R-A18U-07",0.267741231489494,0.106129226372466,0.0720878256400338,0.0368746880888305,0,0.209230022815791,0.0337654252526318,0.00629540910458302,0.0336320463981894,0,0.077693211789982,0,0.0104527933575343,0.0603251738838515,0.00902441793247505,0.0555380354583462,0,0.0130219130372431,0,0.00818857937854811,0,0,0,0.580397272933836,0.814270695197526
"TCGA-DA-A1HV-06A-21R-A18S-07",0.0473840787151805,0,0.104709312527596,0.240260252854466,0,0.132316548297165,0.00443019824548765,0.0423286481144618,0.067422575687789,0,0.0586971968560675,0.00133333225373789,0.0431915888755485,0.0501604207434291,0.0678237698927025,0.130936844495251,0,0,0.00564333425894228,0,0,0.00336189818217483,0.03,0.236522154014268,0.9972083898496
"TCGA-D3-A8GC-06A-11R-A37K-07",0.0769722995396738,0,0.208152842788321,0,0,0.140055003205123,0.0298143377124924,0,0,0,0.0349345539632147,0,0,0.152885822296265,0.0294267540768194,0.323867052104512,0,0,0,0,0.00389133431357988,0,0,0.361775728707388,0.939135862220143
"TCGA-QB-A6FS-06A-11R-A311-07",0.114494274596338,0,0.0738723169873441,0.317678247949961,0,0,0,0.0260644092205616,0.122158799043225,0,0.0649389812434048,0.0128329693979355,0.0360388043014292,0.0847953738052831,0.0383924572150783,0.0851844269207204,0.0073463301021451,0,0.0162026092165749,0,0,0,0.01,0.29848646138264,0.970810147599212
"TCGA-YD-A9TA-06A-11R-A39D-07",0.108611826045155,0,0.0458892766692931,0.0615917020133236,0,0.0973625183348766,0.0685167112001721,0.041386150300099,0.0164378018424874,0,0.125052347752138,0,0,0.202055147457242,0.0409544225774839,0.154446817086712,0,0,0,0.0376952787210169,0,0,0.02,0.257502221982218,0.980442908289494
"TCGA-EE-A20B-06A-11R-A18U-07",0.136648148769854,0,0.085783389989707,0.235358004406829,0,0.111054889615001,0,0.00562147088827289,0.0675995724614786,0,0.0599840362910148,0.00224336044814054,0.0278416261401813,0.0463297275321655,0.0440814703488228,0.145507809462066,0.0205391074973029,0,0.0114073861491632,0,0,0,0.01,0.292740655224034,0.969362127395567
"TCGA-EE-A29C-06A-21R-A18S-07",0.0793724301954713,0,0.0741856371837707,0.0225103321951527,0,0.0728703908112381,0,0,0.0741167276862377,0,0.0436000880983032,0,0,0.401015555549539,0.0206164872583827,0.192707570049905,0,0,0.0190047809719994,0,0,0,0.02,0.263696271782664,0.998029380221216
"TCGA-FR-A729-06A-11R-A352-07",0.0943140916275698,0,0.0692508779119809,0.257700856042707,0,0.107850667748577,0.0106355793919457,0.021301401670524,0.0880654843692803,0,0.0904922602067169,0,0.0350066368498753,0.000997335170329313,0.084893605503831,0.097801168035294,0.0416900354713689,0,0,0,0,0,0.01,0.267964861465673,0.986566052574402
"TCGA-D3-A8GO-06A-11R-A37K-07",0.300901513198286,0.0645593557596222,0.213630346013458,0.0667876627137291,0,0.0630156202408312,0,0.0467417131193048,0.0498353001072307,0,0,0.036797406396576,0.0328275039750119,0.0799554158964017,0.00792166724434462,0.0370264953352042,0,0,0,0,0,0,0,0.552250679586144,0.836823859715896
"TCGA-EE-A2MD-06A-11R-A18T-07",0.128485815076465,0,0.208563267334465,0.0645683670720375,0,0.181856640351919,0.031859578548483,0.0375547582648127,0.00380407457711312,0,0.0652348372048409,0,0.0046796177067196,0.139590521234886,0.0530156552171434,0.080058663404114,0,0,0,0.000728204007000174,0,0,0,0.425796734375493,0.90572699241486
"TCGA-D3-A2JB-06A-11R-A18T-07",0.168954260920752,0.11719816649127,0.116536947113039,0.113739711663796,0.00198925212469582,0.0703648428842039,0.0351261575615135,0.0275327227035,0.0249381028358009,0,0.119823248224609,0,0.0368584528451559,0.0769066955894247,0.0589190453938874,0.0311123936483517,0,0,0,0,0,0,0,0.490367919860648,0.870765822072375
"TCGA-D3-A1Q7-06A-11R-A18T-07",0.0447871144011105,0,0.112814018426551,0.174817618003222,0,0.125602001181405,0.045188626352764,0.0317881140132442,0.0485041769839371,0,0.0673549699027271,0,0.0264099170600587,0.0843802358989953,0.103551703482052,0.124275454773819,0,0,0.0105260495201145,0,0,0,0,0.360235112447596,0.935521522089397
"TCGA-ER-A199-06A-11R-A18T-07",0.23638947394095,0,0.0752798967465793,0.177911931659788,0,0.0762803905372302,0.0265273311777973,0.00863021085919017,0.0857078023325525,0,0.0613264381604859,0.017082437563979,0.0580585223842934,0.0428115422600792,0.0496693680999608,0.0560839229022224,0.0282407313748924,0,0,0,0,0,0,0.472956130983991,0.880206278446871
"TCGA-DA-A1I5-06A-11R-A18T-07",0.00945495429003747,0,0.0551437523206664,0.116422382352174,0,0.0824970138828187,0.00589349879300396,0.0285319795080586,0.0623892589632435,0,0.0525547001469133,0,0.0222309715378145,0.392368078203248,0.0590486731586003,0.113464736843421,0,0,0,0,0,0,0.04,0.213016181310852,1.01965918036655
"TCGA-D3-A51K-06A-11R-A266-07",0.0938908983714221,0,0.243809015249729,0.223603276802303,0,0,0.00214222306242098,0.0914051764518794,0.0375782441874877,0,0.045730006136251,0.0356276389261325,0.0282226133987074,0,0.0248421563363597,0.13332969793681,0.0243858259238144,0,0.015433227216683,0,0,0,0,0.517339456973508,0.85471895101117
"TCGA-EE-A2MG-06A-11R-A18T-07",0.248173015926765,0.0099493712027686,0.0514184118685817,0.11261226946263,0,0.203250532462403,0.0429330960772499,0,0.0459164951458567,0,0.0782725658500551,0,0.0242290752117431,0.0311191510297392,0.0536061544126714,0.098519861349536,0,0,0,0,0,0,0,0.474466724299376,0.879396001247863
"TCGA-D3-A1Q4-06A-11R-A18T-07",0.125280706896346,0,0.0797412244913976,0,0,0.119949622426175,0.00533372842176581,0,0.0310443323856284,0,0.0801027794221991,0,0,0.326651109812639,0.031416939917553,0.187082278392511,0,0,0.0133972778337856,0,0,0,0,0.532276739221334,0.846987886695772
"TCGA-FS-A1ZD-06A-11R-A18T-07",0,0.0112812956230959,0.000728913758302991,0.0300645090863134,0,0.029342838764634,0,0,0.0359602865690545,0,0.145695725924871,0.0211484071192873,0,0.350739652554784,0,0.363262267484858,0,0,0.0117761031147981,0,0,0,0,0.367698449201644,0.951670398393438
"TCGA-GF-A4EO-06A-12R-A24X-07",0.0133001318553448,0,0.173262611702654,0.183282242756197,0,0.109670003495426,0.0267366822031932,0.0165184368584178,0.0447569307400931,0,0.0714546428850121,0,0.0187565222197134,0.127810493224935,0.0816543106276935,0.129591239493921,0,0,0,0.00320575193739868,0,0,0.01,0.291201814667441,0.969008020485242
"TCGA-EE-A3J5-06A-11R-A20F-07",0.0890691852310886,0,0.113935329194798,0.219718292433074,0,0.102882762305111,0,0.0675960953839645,0.0368607043434946,0,0.0531429142889075,0.00577173042050033,0.0227403308558747,0.00765012975460054,0.0759207903881801,0.188458124422325,0.015146083816746,0,0.00110752716133483,0,0,0,0.01,0.306217293081516,0.963089831044512
"TCGA-ER-A19P-06A-11R-A18S-07",0.0720499824900355,0.0118547718429365,0.0518720263497068,0.23409012695564,0,0.120022171502793,0.00372924269787114,0.054731426132315,0.0896319897140274,0,0.0820449179750149,0,0.0409686904907608,0.0363508956033549,0.0814468308693236,0.117696383583905,0.00160526943081546,0,0,0.00190527436150012,0,0,0.03,0.235771713814748,1.00144831587337
"TCGA-EB-A5UL-06A-11R-A311-07",0.00749003580680459,0.060224849018938,0.216988268956845,0.224935910131692,0,0,0.020355508426614,0.100965622838993,0.00979780270927921,0,0.0262825595584832,0.0306114517918468,0,0.123431599684354,0.104620564424989,0.0204449488318564,0.0120343744480173,0,0.0239676890262434,0,0.017848814345045,0,0,0.420666576941474,0.909021509799294
"TCGA-ER-A42L-06A-11R-A24X-07",0.031600481882755,0,0.11380717622046,0.261690242349794,0,0.117735463442244,0.0404254083705574,0,0.0399656932902912,0,0.0714235034727787,0,0.0526504649280336,0,0.0425728954113439,0.171415337607622,0.0301268356501049,0,0.018802286098064,0,0,0.00778421127595226,0.01,0.266896089304601,0.978563046948347
"TCGA-D3-A3CB-06A-11R-A18S-07",0.0258991615371467,0.0329613461272144,0.0869353854743835,0.229956835231008,0,0,0.0073662974694899,0,0.100299510944342,0,0.0623366501519508,0,0.00258217440061394,0.280982596664114,0.058709534617126,0.106254178439745,0,0,0.00571632894286647,0,0,0,0.01,0.270163629220669,0.98193054775318
